,combination_id,avg_zip_score,avg_bliss_score,avg_loewe_score,avg_hsa_score
13528,naltrexone_pinacidil,-4.13,-4.13,10.57,10.57
13529,naltrexone_prednisolo,1.72,1.72,4.76,4.76
13530,naltrexone_primidone,-9.25,-9.25,5.42,5.44
13531,naltrexone_pyrazinami,-9.68,-9.68,3.54,3.56
13532,naltrexone_rosiglitaz,-12.35,-12.35,1.78,1.78
13533,naltrexone_sitaglipti,-11.09,-11.09,2.57,2.57
13534,naltrexone_sodium die,3.4,3.4,4.99,4.99
13535,naltrexone_testolacto,-7.27,-7.27,6.8,6.81
13536,naltrexone_tetrabenaz,-9.22,-9.22,5.56,5.56
13537,naltrexone_thalidomid,-11.99,-11.99,1.73,1.73
13538,naltrexone_tiagabine,-9.9,-9.9,2.33,2.33
13539,naltrexone_tizoxanide,-10.18,-10.18,3.33,3.33
13540,naltrexone_valproic a,-11.48,-11.48,1.31,1.33
13541,naltrexone_vinblastin,-3.98,-3.98,-3.46,-3.4
13542,naltrexone_zolinza,3.86,3.86,4.34,4.34
13543,namodenoso_panobinost,9.098,10.775,-16.612,7.938
13544,nandrolone_panobinost,-3.85,-7.08,-19.77,-1.66
13545,napabucasi_panobinost,-2.742,-3.237,1.4025,3.6285
13546,naquotinib_panobinost,7.6665,7.4285,5.9835,9.2595
13547,naratripta_ruxolitini,13.654,13.017,-14.611,9.5
13548,naringenin_panobinost,5.4615,8.152000000000001,-2.021,5.1915
13549,naringenin_ruxolitini,9.9235,11.34,2.3705,3.912
13550,nateglinid_panobinost,-0.1975,-3.91,-19.834000000000003,-0.7395
13551,nateglinid_pinacidil,-11.64,-11.64,3.52,3.53
13552,nateglinid_pramipexol,-11.81,-11.81,2.57,2.59
13553,nateglinid_ramelteon,-5.66,-5.66,8.39,8.39
13554,nateglinid_rifabutin,-4.88,-4.88,8.56,8.58
13555,nateglinid_ruxolitini,2.8520000000000003,1.92,-28.219,-1.0705
13556,nateglinid_sodium die,8.89,8.89,10.47,10.53
13557,nateglinid_sorafenib,-9.51,-9.51,1.93,1.93
13558,nateglinid_sulbactam,-2.84,-2.84,12.32,12.32
13559,nateglinid_testolacto,-5.69,-5.69,8.29,8.29
13560,nateglinid_testostero,-6.26,-6.26,7.96,7.98
13561,nateglinid_tetrabenaz,-9.41,-9.41,4.82,4.83
13562,nateglinid_tetracycli,-9.96,-9.96,4.68,4.69
13563,nateglinid_theophylli,-4.14,-4.14,10.97,10.97
13564,nateglinid_vinblastin,1.25,1.25,1.53,1.63
13565,nateglinid_zafirlukas,-3.8,-3.8,10.07,10.09
13566,nateglinid_zalcitabin,-1.3,-1.3,11.22,11.22
13567,nateglinid_zolinza,-3.36,-3.36,-2.93,-2.87
13568,nateglinid_zonisamide,-6.38,-6.38,7.98,7.98
13569,navitoclax_navitoclax,0.717,0.858,-0.455,1.311
13570,navitoclax_niraparib,0.08000000000000007,0.5145,-5.063750000000001,3.504
13571,navitoclax_nsc-319726,9.991,8.264,6.4879999999999995,11.056000000000001
13572,navitoclax_nvp-auy922,1.7165555555555556,0.7246666666666668,2.441222222222222,3.8484444444444446
13573,navitoclax_nvp-bgt226,6.505,6.5915,-11.465,9.3585
13574,navitoclax_ombrabulin,3.617,2.8629999999999995,-0.491,1.6829999999999998
13575,navitoclax_oridonin,-1.5245,-1.693,-9.264,-2.7905
13576,navitoclax_osi-027,10.74,12.637,1.452,8.49
13577,navitoclax_panobinost,7.8725,4.436125,2.21425,4.481250000000001
13578,navitoclax_picropodop,4.934,6.864,-3.766,-0.293
13579,navitoclax_pralatrexa,7.8325,6.433,1.589,4.514
13580,navitoclax_prochlorpe,6.747,9.276,-1.123,-1.498
13581,navitoclax_raloxifene,4.99,3.812,2.303,-0.705
13582,navitoclax_romidepsin,7.643333333333333,7.376333333333332,3.769333333333333,7.835
13583,navitoclax_ruxolitini,1.6150000000000002,3.4196666666666666,-1.6836666666666664,5.448
13584,navitoclax_salinomyci,4.664,3.217,-2.76,2.851
13585,navitoclax_sepantroni,5.822,3.629,-1.418,0.137
13586,navitoclax_snx-5422,2.0004999999999997,0.7414999999999999,-3.523,1.6975
13587,navitoclax_vincristin,5.4510000000000005,4.20525,1.1035,3.06225
13588,navoximod_panobinost,2.502,2.95,-4.9775,2.7785
13589,nbi-74330_panobinost,6.3995,4.619,0.868,1.8705
13590,ncb-1026_panobinost,-0.599,-2.708,-6.407,-1.427
13591,ncgc000146_ruxolitini,3.56,3.39,9.67,11.37
13592,ncgc000149_ruxolitini,-6.63,-5.42,2.22,3.81
13593,ncgc000165_ruxolitini,4.61,3.64,-27.64,-0.89
13594,ncgc000166_ruxolitini,9.93,10.47,-24.34,-1.51
13595,ncgc000167_ruxolitini,8.02,13.02,-5.65,-1.13
13596,ncgc000172_ncgc000950,4.35,3.75,-8.78,-0.43
13597,ncgc000172_ncgc000951,-4.42,-6.61,-3.89,-1.91
13598,ncgc000172_niclosamid,4.45,2.81,-5.77,-3.7
13599,ncgc000172_nutlin-3b,3.22,0.47,-8.12,-5.59
13600,ncgc000172_paeonol,3.8,-1.53,-2.88,-7.8
13601,ncgc000172_pf-0469150,9.44,10.16,3.98,4.66
13602,ncgc000172_prazosin,8.97,8.21,-11.4,0.93
13603,ncgc000172_prochlorpe,8.08,6.33,-10.88,-1.62
13604,ncgc000172_raf265 (ch,2.99,1.57,-4.09,-0.99
13605,ncgc000172_ruxolitini,3.75,1.29,-3.93,-2.07
13606,ncgc000172_schembl823,-0.87,-1.8,-29.6,-0.05
13607,ncgc000172_sepantroni,1.04,-1.3,-1.08,1.23
13608,ncgc000172_sns-032 (b,-2.26,-0.91,-5.51,-1.7
13609,ncgc000172_trametinib,7.55,5.92,4.89,6.93
13610,ncgc000172_zinc348944,5.76,9.41,-6.48,3.0
13611,ncgc000173_ruxolitini,1.39,1.26,-1.54,2.01
13612,ncgc000181_ncgc000950,3.92,-0.24,-5.27,-2.96
13613,ncgc000181_ncgc001635,4.08,3.775,-1.79,1.9
13614,ncgc000181_ncgc001813,1.375,-0.205,-3.735,-0.19
13615,ncgc000181_ncgc003465,3.19,1.8,-3.02,-1.05
13616,ncgc000181_pf-0492911,3.43,-3.02,-14.74,-9.25
13617,ncgc000181_ponatinib ,2.5,-2.12,-12.9,-8.03
13618,ncgc000181_pp121,3.02,2.16,-7.35,-5.52
13619,ncgc000181_pralatrexa,5.77,4.715,-5.04,0.525
13620,ncgc000181_ruxolitini,-0.98,-1.65,2.14,4.08
13621,ncgc000181_schembl823,2.865,1.89,-3.645000000000001,-0.635
13622,ncgc000181_sepantroni,5.69,9.48,0.65,4.31
13623,ncgc000181_vincristin,6.46,4.32,-4.86,-1.935
13624,ncgc000181_zinc175455,5.86,4.24,-2.27,-0.75
13625,ncgc000181_zinc348944,3.63,3.295,-2.3449999999999998,1.185
13626,ncgc000250_ruxolitini,2.71,-1.0,-22.34,-5.34
13627,ncgc000252_ruxolitini,4.25,4.43,-19.87,1.66
13628,ncgc000378_ruxolitini,-2.8729999999999993,-1.7855,-20.647,-2.856
13629,ncgc000908_ruxolitini,5.46,3.52,0.26,1.37
13630,ncgc000910_ruxolitini,1.06,-1.19,-26.73,-2.32
13631,ncgc000947_panobinost,6.29,5.45,-14.66,4.45
13632,ncgc000947_ruxolitini,9.69,9.79,-24.75,2.91
13633,ncgc000950_ncgc000951,-5.84,-3.79,-12.5,2.49
13634,ncgc000950_niclosamid,9.58,10.66,-4.73,1.15
13635,ncgc000950_paeonol,11.59,11.9,1.7,0.81
13636,ncgc000950_pf-0469150,4.8,7.5,0.51,2.79
13637,ncgc000950_pf-0492911,-2.24,-3.4,-10.2,-3.9
13638,ncgc000950_prazosin,1.11,-0.59,-5.63,-3.84
13639,ncgc000950_prochlorpe,8.11,9.71,-1.6,-0.3
13640,ncgc000950_raf265 (ch,5.54,9.62,-3.67,3.95
13641,ncgc000950_raloxifene,4.23,6.18,-1.76,0.38
13642,ncgc000950_ruxolitini,3.04,2.08,-0.78,-1.67
13643,ncgc000950_schembl823,-4.08,-3.98,-12.81,-1.16
13644,ncgc000950_sepantroni,4.385,3.2699999999999996,-0.06,3.415
13645,ncgc000950_sns-032 (b,0.92,3.64,1.02,2.67
13646,ncgc000950_trametinib,4.1,2.13,2.36,3.93
13647,ncgc000950_vincristin,5.27,4.38,-2.97,0.4
13648,ncgc000950_zinc348944,6.06,4.09,0.05,3.78
13649,ncgc000951_niclosamid,-3.16,-4.09,-5.2,-2.26
13650,ncgc000951_osi-027,2.51,-2.03,-7.76,-4.92
13651,ncgc000951_paeonol,-0.33,1.02,0.37,-0.06
13652,ncgc000951_pf-0492911,11.19,7.44,1.47,5.19
13653,ncgc000951_picropodop,-2.18,-5.56,-4.99,-3.02
13654,ncgc000951_pralatrexa,0.87,-5.09,-29.21,-10.79
13655,ncgc000951_prazosin,-8.33,-6.58,-1.55,-1.26
13656,ncgc000951_ruxolitini,-2.99,-3.65,-10.06,-4.12
13657,ncgc000951_schembl823,6.9399999999999995,9.195,-6.05,0.44500000000000006
13658,ncgc000951_sns-032 (b,4.11,3.03,-5.47,-1.42
13659,ncgc000951_trametinib,8.5,7.55,3.37,3.05
13660,ncgc000951_yk-4-279,-1.19,-5.31,-8.29,-5.11
13661,ncgc000951_zinc175455,2.93,4.03,-1.85,1.38
13662,ncgc001618_panobinost,-5.78,-4.99,-2.23,2.02
13663,ncgc001635_ncgc001813,-1.34,-1.985,-2.46,0.28
13664,ncgc001635_ncgc002632,-4.65,-10.75,-13.97,-10.81
13665,ncgc001635_org 25935,2.74,3.2,-2.76,1.6
13666,ncgc001635_osi-027,-6.4,-11.55,-17.56,-9.89
13667,ncgc001635_panobinost,-2.84,-4.96,-16.68,-1.12
13668,ncgc001635_pf-0492911,4.24,3.0,-3.48,4.25
13669,ncgc001635_picropodop,1.99,2.75,-9.89,1.79
13670,ncgc001635_pralatrexa,0.2266666666666667,-2.32,-8.040000000000001,-3.03
13671,ncgc001635_ruxolitini,-1.13,-3.36,0.09,0.09
13672,ncgc001635_schembl823,-2.29,-2.9875,-4.01,-0.9225000000000001
13673,ncgc001635_vincristin,0.875,-0.4,-4.075,-0.4
13674,ncgc001635_visudyne,0.03,-5.03,-26.08,-8.43
13675,ncgc001635_yk-4-279,-0.68,-0.19,-2.32,0.71
13676,ncgc001635_zinc175455,-4.89,-10.24,-14.96,-10.96
13677,ncgc001635_zinc348944,-0.8400000000000001,-0.98,-0.17499999999999988,3.0025000000000004
13678,ncgc001636_ruxolitini,1.71,-3.63,-13.09,-6.97
13679,ncgc001645_ruxolitini,-2.09,-0.68,-0.39,-1.4
13680,ncgc001657_ruxolitini,-2.96,-3.23,-12.9,-1.22
13681,ncgc001662_panobinost,10.915,6.983,-7.903,-3.546
13682,ncgc001662_ruxolitini,8.145,6.464,-29.939,-2.915
13683,ncgc001674_ruxolitini,-4.06,-4.38,-21.83,-1.04
13684,ncgc001675_ruxolitini,5.61,4.52,-0.23,6.32
13685,ncgc001677_ruxolitini,11.65,7.79,-21.56,-4.57
13686,ncgc001781_ruxolitini,4.15,4.82,-23.49,3.28
13687,ncgc001788_ruxolitini,6.45,5.85,-21.0,4.45
13688,ncgc001794_ruxolitini,10.57,7.85,4.26,5.74
13689,ncgc001813_osi-027,4.22,-0.74,-5.23,-2.35
13690,ncgc001813_pf-0492911,13.54,11.23,8.34,11.42
13691,ncgc001813_pralatrexa,3.58,2.01,-3.62,-0.69
13692,ncgc001813_ruxolitini,4.32,2.54,-9.35,5.47
13693,ncgc001813_schembl823,1.005,-0.2649999999999999,-2.7699999999999996,0.075
13694,ncgc001813_sepantroni,-1.82,-6.5,-11.1,-7.54
13695,ncgc001813_vincristin,3.94,2.54,-2.415,0.92
13696,ncgc001813_zinc348944,2.2125000000000004,0.8475000000000001,0.5025,3.375
13697,ncgc001836_panobinost,-1.18,-1.31,2.51,5.49
13698,ncgc001838_ruxolitini,-4.78,-9.43,-30.09,-8.65
13699,ncgc001850_ruxolitini,-3.825,1.331,-5.108,1.553
13700,ncgc001860_ruxolitini,0.83,-0.84,-13.73,-0.91
13701,ncgc001883_ruxolitini,-2.496,1.799,-7.59,3.606
13702,ncgc001888_panobinost,3.66,7.556,-12.741,5.374
13703,ncgc001888_ruxolitini,-0.688,0.752,-7.979,0.752
13704,ncgc002386_panobinost,8.141,7.973,-15.305,2.928
13705,ncgc002386_ruxolitini,0.33499999999999996,2.4215,-20.656,-1.09
13706,ncgc002410_panobinost,5.308,6.209,-10.628,2.363
13707,ncgc002410_ruxolitini,-3.893,0.706,-7.896,0.705
13708,ncgc002414_panobinost,4.5535,2.1045,-18.88,0.489
13709,ncgc002414_ruxolitini,-2.974,1.012,-4.7669999999999995,1.433
13710,ncgc002424_panobinost,1.455,0.418,0.322,3.139
13711,ncgc002424_ruxolitini,-3.138,-0.058,-10.009,-0.058
13712,ncgc002442_panobinost,4.27,3.538,-1.202,1.057
13713,ncgc002442_ruxolitini,-2.2865,2.449,-0.4044999999999999,4.1665
13714,ncgc002478_panobinost,2.287,4.236,-1.211,4.088
13715,ncgc002478_ruxolitini,-5.265,-1.581,-2.071,-0.716
13716,ncgc002503_panobinost,-1.69,-1.6,-10.55,0.83
13717,ncgc002503_ruxolitini,9.67,6.82,3.87,4.48
13718,ncgc002534_ruxolitini,-0.513,0.201,2.693,4.904
13719,ncgc002539_panobinost,1.63,2.17,1.79,3.12
13720,ncgc002539_ruxolitini,-0.13,-4.93,-27.72,-6.22
13721,ncgc002623_panobinost,1.3925,-1.99,-7.798,-0.4205
13722,ncgc002623_ruxolitini,5.135000000000001,6.933666666666667,-4.146,0.9476666666666667
13723,ncgc002626_ruxolitini,4.901666666666667,6.285,-14.892333333333333,2.9096666666666664
13724,ncgc002630_ruxolitini,0.4383333333333332,0.507,-8.448333333333332,-1.486666666666667
13725,ncgc002631_ruxolitini,-3.51,-4.404999999999999,-17.63,-0.405
13726,ncgc002632_osi-027,12.75,11.82,-7.78,-3.73
13727,ncgc002632_panobinost,6.15,7.61,-10.739999999999998,3.98
13728,ncgc002632_pralatrexa,9.59,7.9,-15.23,-10.2
13729,ncgc002632_ruxolitini,6.579999999999999,8.38,-7.903333333333333,2.0566666666666666
13730,ncgc002632_yk-4-279,10.21,7.09,-10.56,-3.95
13731,ncgc002632_zinc175455,10.46,7.21,-12.61,-9.63
13732,ncgc002632_zinc348944,2.85,-1.8,-4.71,-1.99
13733,ncgc002635_ruxolitini,11.69,8.95,-25.9,-1.31
13734,ncgc002639_panobinost,-5.88,-6.68,-15.59,0.19
13735,ncgc002639_ruxolitini,6.72,5.36,-23.47,0.16
13736,ncgc003449_ruxolitini,-4.624499999999999,-8.077,-5.267,-4.22
13737,ncgc003458_ruxolitini,-2.51,-0.34,-4.88,1.7
13738,ncgc003464_ruxolitini,2.82,1.4,-2.48,-0.19
13739,ncgc003465_pf-0492911,7.23,5.96,-8.57,-2.52
13740,ncgc003465_ponatinib ,-1.16,-1.47,-1.76,1.78
13741,ncgc003465_ruxolitini,2.8840000000000003,4.205,-3.404,2.506
13742,ncgc003465_vincristin,4.53,2.6,-4.86,-3.58
13743,ncgc003466_ruxolitini,-9.69,-10.59,-8.89,1.26
13744,ncgc003467_ruxolitini,12.67,9.36,-26.86,-1.48
13745,ncgc003468_ruxolitini,-3.74,-7.71,-3.35,-1.67
13746,ncgc003479_panobinost,5.21,4.09,-18.73,1.44
13747,ncgc003479_ruxolitini,8.37,9.31,-19.4,3.51
13748,ncgc003861_panobinost,7.72,9.45,-1.96,3.77
13749,ncgc004810_panobinost,9.89,10.39,-1.37,7.05
13750,ncgc005051_panobinost,-0.46199999999999974,-2.1149999999999998,-10.8675,-1.7454999999999998
13751,ncgc005102_panobinost,12.729,9.94,-25.645,-3.452
13752,ncgc005102_thz1,-4.89,-4.99,-17.52,0.954
13753,ncgc005102_unc-1215,0.235,0.301,-4.294,-10.787
13754,ncgc005107_panobinost,5.661,5.19,-12.335,2.002
13755,nebivolol _ruxolitini,0.2,1.82,-13.53,2.52
13756,necrostati_panobinost,9.954,10.71,1.428,5.679
13757,nedaplatin_panobinost,1.5655,0.6695,-21.9245,0.25
13758,nedaplatin_ruxolitini,6.895,6.241,0.3855,3.9515
13759,nelfinavir_panobinost,-2.001,-2.407,-0.9325,3.6020000000000003
13760,nemorubici_panobinost,2.221,0.782,-1.832,2.879
13761,neohesperi_ruxolitini,2.389,-1.098,-28.305,-4.732
13762,neomycin s_ruxolitini,9.97,7.82,-25.065,1.736
13763,neoprofen_panobinost,4.57,-2.04,-26.68,-4.33
13764,nepicastat_panobinost,-5.22,-6.821,-17.8,0.487
13765,neratinib_panobinost,-4.207,-8.253,-8.562,-4.43
13766,neratinib_ruxolitini,3.1305,4.288,3.6715,5.8295
13767,nesbuvir_panobinost,-6.983499999999999,-9.1495,-3.536,-0.1495
13768,nesbuvir_ruxolitini,-3.772,-5.928,-21.4485,-1.211
13769,netarsudil_panobinost,0.471,-0.8574999999999999,-11.8065,2.801
13770,nibr-17_panobinost,-3.203,-2.211,3.224,4.19
13771,nibr-17_ruxolitini,7.082,8.59,9.193,9.493
13772,nibr189_panobinost,2.18,1.19,-17.43,1.48
13773,niclosamid_nvp-auy922,1.067,2.982,-1.922,0.985
13774,niclosamid_oridonin,1.825,1.418,-2.041,0.537
13775,niclosamid_panobinost,2.2392499999999997,4.15275,3.00625,3.83875
13776,niclosamid_paromomyci,-10.02,-10.02,-2.68,-2.63
13777,niclosamid_pf-0469150,6.4175,9.911000000000001,2.3440000000000003,3.841
13778,niclosamid_pramipexol,-1.97,-1.97,5.39,5.39
13779,niclosamid_prednisolo,-0.15,-0.15,11.34,11.35
13780,niclosamid_raf265 (ch,1.33,4.47,-17.7,-1.18
13781,niclosamid_raloxifene,4.1129999999999995,4.611000000000001,-5.7405,-2.5785
13782,niclosamid_ramelteon,2.69,2.69,9.4,9.4
13783,niclosamid_rufinamide,-4.4,-4.4,1.95,2.0
13784,niclosamid_ruxolitini,-9.508,-10.4285,-4.1705000000000005,-0.669
13785,niclosamid_salinomyci,9.578,10.664,-4.16,1.153
13786,niclosamid_schembl823,-1.35,-0.18,1.36,-0.3
13787,niclosamid_sepantroni,1.7375,2.7515,0.2315,2.7385
13788,niclosamid_sns-032 (b,-0.17,3.2,-5.68,0.94
13789,niclosamid_sodium die,2.18,2.18,7.52,7.54
13790,niclosamid_spc-839,12.614,10.301,-2.149,-2.583
13791,niclosamid_trametinib,2.4215,3.208,0.5495000000000001,2.7794999999999996
13792,niclosamid_vinblastin,-1.41,-1.41,-0.2,-0.11
13793,niclosamid_zinc348944,6.35,5.29,-11.68,0.72
13794,niclosamid_zolinza,-2.07,-2.07,0.24,0.26
13795,nicorandil_panobinost,9.6085,10.262,-8.108,3.598
13796,nicotinic _panobinost,-5.66,-7.61,-22.08,-2.14
13797,nicotinic _ruxolitini,0.29,-0.37,-24.99,-0.82
13798,nifekalant_nitd609,1.5930000000000002,2.667,0.8314999999999999,0.41200000000000003
13799,nifekalant_piperaquin,0.072,0.026,-4.223,-0.712
13800,nifekalant_pyronaridi,2.774,5.628,-0.535,2.158
13801,niflumic a_ruxolitini,-3.998,-11.0385,-15.405,-9.349
13802,niguldipin_nitd609,2.6884999999999994,0.2330000000000001,-0.26049999999999995,-1.3815
13803,niguldipin_panobinost,-5.2305,-9.4005,-6.9745,-2.749
13804,niguldipin_piperaquin,-1.2523333333333333,-2.478333333333333,-6.600333333333334,-1.6203333333333336
13805,niguldipin_pyronaridi,0.16666666666666666,-0.442,-4.679666666666667,0.22066666666666665
13806,niguldipin_ruxolitini,4.3215,2.4915000000000003,-29.8375,-2.3405
13807,nilutamide_panobinost,-4.6195,-4.3395,-2.2325,2.4905
13808,nilutamide_ruxolitini,-5.2235,-8.1775,-7.6335,-6.249499999999999
13809,niraparib_nsc-319726,5.94175,1.9655,-1.57175,0.7404999999999999
13810,niraparib_nvp-auy922,3.0199999999999996,1.9192500000000003,-3.7502500000000003,-0.84575
13811,niraparib_nvp-bgt226,6.3535,5.0634999999999994,1.8805,4.787
13812,niraparib_ombrabulin,5.05,3.4815,-5.465,-0.7255
13813,niraparib_osi-027,3.409,4.363,2.781,5.613
13814,niraparib_panobinost,3.685,3.1135,-0.7411666666666665,3.863
13815,niraparib_picropodop,0.338,-0.005,-4.838,-1.286
13816,niraparib_pralatrexa,8.874500000000001,6.83775,-2.702,1.39425
13817,niraparib_romidepsin,0.5139999999999999,-0.911,-2.4115,1.1905
13818,niraparib_sch 900776,12.816,10.889,-6.661,-5.307
13819,niraparib_sch-900435,-0.733,2.462,-17.12,2.059
13820,niraparib_sepantroni,9.958,9.326,-4.575,1.147
13821,niraparib_snx-5422,-1.202,-4.575,-3.073,-0.679
13822,niraparib_vincristin,3.8,1.3190000000000002,-7.318,-3.147
13823,niraparib_yk-4-279,9.028,7.679,-0.053,4.573
13824,niraxostat_panobinost,5.47,3.56,-1.34,5.78
13825,niraxostat_ruxolitini,6.62,7.06,-22.41,4.28
13826,nirogacest_panobinost,8.1405,8.530999999999999,0.331,6.9015
13827,nisoldipin_nitd609,11.028,0.096,-0.278,0.574
13828,nisoldipin_oseltamivi,-12.18,-12.18,2.96,2.96
13829,nisoldipin_pentamidin,-12.04,-12.04,0.17,0.17
13830,nisoldipin_piperaquin,-3.5566666666666666,-3.3753333333333333,-4.287333333333333,0.031999999999999994
13831,nisoldipin_pyronaridi,1.0993333333333333,1.01,-5.892333333333333,0.7443333333333334
13832,nisoldipin_rufinamide,-7.43,-7.43,6.89,6.91
13833,nisoldipin_sodium die,2.16,2.16,3.82,3.82
13834,nisoldipin_sorafenib,-4.3,-4.3,7.08,7.1
13835,nisoldipin_stanozolol,-11.95,-11.95,1.76,1.78
13836,nisoldipin_sulfameter,-2.34,-2.34,12.01,12.01
13837,nisoldipin_tacrine,-8.97,-8.97,5.65,5.65
13838,nisoldipin_testolacto,-4.61,-4.61,9.3,9.32
13839,nisoldipin_trihexyphe,-10.36,-10.36,4.71,4.71
13840,nisoldipin_vinblastin,-0.53,-0.53,0.07,0.07
13841,nisoldipin_zolinza,-5.85,-5.85,-5.35,-5.35
13842,nisoldipin_zonisamide,-6.51,-6.51,8.07,8.07
13843,nitd609_nvp-auy922,0.3406666666666667,0.578,-4.164666666666666,0.9296666666666665
13844,nitd609_nvp-bgt226,-0.36066666666666664,-1.5865,-7.417166666666667,-1.5958333333333332
13845,nitd609_ostol,-2.0725,-2.3795,-15.093,-0.9850000000000001
13846,nitd609_oxcarbazep,-2.398,-1.5630000000000002,-6.7940000000000005,0.4845
13847,nitd609_panobinost,4.185333333333333,4.248666666666667,-12.635166666666668,1.9451666666666665
13848,nitd609_pd-173955,-1.9110000000000003,-1.0956666666666666,-13.115,-0.952
13849,nitd609_piperaquin,0.714,0.8218333333333333,-5.332,0.3416666666666666
13850,nitd609_propafenon,1.9833333333333334,0.3539999999999999,-2.871333333333333,-1.179
13851,nitd609_pyrimetham,1.873,2.447,-1.678,2.094
13852,nitd609_pyronaridi,1.3640833333333333,2.0448333333333335,-8.3835,0.40475
13853,nitd609_quinidine,-4.252,-3.9323333333333337,-12.860333333333335,-0.33966666666666673
13854,nitd609_quisinosta,-0.4246666666666667,-0.6826666666666666,-3.7403333333333335,-0.009333333333333341
13855,nitd609_reserpine,1.5873000000000002,0.015500000000000114,-6.798900000000001,-1.3748
13856,nitd609_rifampicin,-1.0096666666666667,-0.8806666666666666,-9.876,-0.518
13857,nitd609_sarpogrela,1.9,5.023,-4.216,3.86
13858,nitd609_sb228357,7.2675,8.659,-7.0355,1.6575
13859,nitd609_sorafenib,4.8806666666666665,7.191666666666666,-13.184333333333333,-0.338
13860,nitd609_sulfadoxin,3.917333333333333,5.006,-14.597000000000001,0.39200000000000007
13861,nitd609_tafenoquin,-0.39599999999999996,-0.455,-1.3006666666666666,0.25099999999999995
13862,nitd609_thiolactom,2.508,2.68,-11.512,0.318
13863,nitd609_thioproper,6.955,2.845,-8.809,-0.794
13864,nitd609_topiramate,-1.075,0.9523333333333334,-11.426000000000002,0.49233333333333335
13865,nitd609_torin-1,1.004,0.575,-1.915,0.756
13866,nitd609_trichostat,0.9130000000000003,-0.6278333333333332,-8.206166666666666,0.6953333333333332
13867,nitd609_trifluoper,-3.3520000000000003,-0.944,-7.593666666666667,-0.07866666666666666
13868,nitd609_verapamil,1.05925,2.6835,-7.8462499999999995,0.7245
13869,nitd609_vorinostat,3.76,3.939333333333334,-5.1066666666666665,1.925
13870,nitd609_zonisamide,6.593,5.989,-23.152,-3.425
13871,nitogenin_panobinost,-2.79,-4.47,-24.84,-3.3
13872,nitogenin_ruxolitini,1.22,-0.21,-26.69,-2.12
13873,nitrosoglu_thiotepa,-7.04,-7.04,5.6,5.61
13874,nitrosoglu_tranexamic,-7.57,-7.57,5.05,5.07
13875,nitrosoglu_vinblastin,0.81,0.81,1.32,1.4
13876,nitrosoglu_zolinza,2.12,2.12,2.83,2.83
13877,nitroxolin_panobinost,-4.932,-8.039,-20.309,-2.3520000000000003
13878,nms-128693_panobinost,5.19,5.64,-4.51,7.91
13879,nms-859_panobinost,8.270499999999998,2.8515,10.3475,5.922499999999999
13880,noradrenal_panobinost,8.522,8.939,7.072,7.438
13881,norfloxaci_panobinost,5.769,0.941,-23.2985,-1.012
13882,norfloxaci_ruxolitini,3.4795,7.022,-0.99,4.54
13883,noscapine_panobinost,8.4945,10.3885,2.458,6.5205
13884,noscapine_thz1,3.096,4.623,-10.571,1.212
13885,noscapine_unc-1215,0.247,-0.031,-4.623,-8.601
13886,novobiocin_panobinost,-2.4155,-3.682,-5.017,2.0915
13887,nps-1034_panobinost,0.0315,-2.3280000000000003,-3.4545000000000003,1.3615
13888,nsc 23766_panobinost,9.15,7.57,-21.47,2.23
13889,nsc 663284_panobinost,0.87,-1.61,-26.08,-2.28
13890,nsc 85998_pazopanib ,-0.5759183673469388,-3.1251020408163264,-4.880612244897959,-3.753265306122449
13891,nsc 85998_pipobroman,-2.625283018867924,-0.6260377358490566,-8.947358490566037,-1.529433962264151
13892,nsc 85998_pralatrexa,0.6675862068965517,-0.5253448275862069,-3.046206896551724,-3.8470689655172414
13893,nsc 85998_quinacrine,-1.9226530612244899,-0.011632653061224532,-12.409591836734695,-1.4148979591836734
