Drug1,Drug2,Cell line,ZIP,Bliss,Loewe,HSA,classification,combination_id,chemical_1,chemical_2,z_score_sum,min_max_score_sum,degree_centrality_1,degree_centrality_2,clustering_1,clustering_2,pagerank_1,pagerank_2,closeness_1,closeness_2,betweenness_1,betweenness_2
tretinoin,quinacrine hydrochloride,MOLT-4,-0.04,-0.1,-23.87,-0.47,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,NCI-H226,-2.92,-1.97,-11.79,-1.73,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,NCI-H322M,-5.26,-3.8,-29.1,-1.99,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,NCI-H460,-0.78,-2.04,-16.11,-3.91,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,NCI-H522,-3.25,-1.24,-10.75,-2.81,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,NCIH23,-7.39,-4.95,-15.0,-4.96,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,NCI\\/ADR-RES,-10.0,-8.18,-15.81,-6.06,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,OVCAR-4,-2.63,0.46,-5.21,-3.04,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,OVCAR-8,-8.12,-3.56,-13.93,-4.22,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,PC-3,-1.02,-1.9,-19.28,-3.82,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,RPMI-8226,-6.4,-6.56,-6.07,-1.88,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,RXF 393,-1.7,2.73,-18.6,0.44,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SF-268,-2.64,-2.19,-5.95,-2.99,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SF-295,0.67,-6.5,-4.83,-9.78,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SF-539,-3.92,2.57,3.17,5.44,synergy,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SK-MEL-28,1.8,1.77,-2.32,-0.84,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SK-MEL-5,-2.15,-0.07,0.48,-0.4,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SK-OV-3,-5.66,-2.15,-1.79,-1.88,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SN12C,-4.72,1.33,0.19,0.16,synergy,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SNB-19,-2.98,0.46,-27.17,-1.84,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SNB-75,-1.86,-1.65,-5.81,-3.12,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,SW-620,-4.34,2.39,-28.28,-1.57,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,T-47D,-5.23,1.13,-1.51,0.87,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,TK-10,-1.62,2.0,0.86,1.79,synergy,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,UACC-257,-2.78,-0.93,-4.2,0.11,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,UACC62,-3.35,-0.94,-2.76,-0.05,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,quinacrine hydrochloride,UO-31,0.75,1.38,-9.56,-4.24,antagonism,quinacrine_tretinoin,CIDs00444795,CIDs00000237,-0.3593624765111891,0.024002163825027,0.671993911719939,0.0806697108066971,0.1591898367501021,0.9651392632524708,0.007076616394012023,0.0007238520894187956,0.752442874290655,0.5153434477340796,0.03544931585882974,2.0196032153100814e-06
tretinoin,sorafenib,A498,10.53,9.29,7.38,6.98,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,A549,3.07,4.22,-6.72,2.7,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,ACHN,2.41,7.73,3.6,3.25,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,BT-549,8.76,5.51,1.89,1.88,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,CAKI-1,4.96,2.52,6.07,3.64,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,COLO 205,4.7,6.31,5.48,5.48,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,DU-145,9.61,11.66,10.58,10.41,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,EKVX,5.2,6.75,8.1,7.79,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,HCT-15,9.4,3.75,0.08,0.08,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,HOP-62,7.96,3.37,2.83,1.29,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,HOP-92,8.77,10.53,9.56,7.46,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,HS 578T,0.93,6.15,-0.45,4.95,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,HT29,3.87,3.25,1.36,3.54,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,IGROV1,-1.42,3.6,1.65,3.26,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,KM12,11.55,10.79,5.75,5.87,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,LOX IMVI,11.95,9.66,5.49,5.49,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,M14,4.81,1.19,0.49,0.49,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,MALME-3M,1.4,0.68,-2.45,0.33,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,MCF7,-0.15,1.81,-9.25,0.47,antagonism,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,MDA-MB-435,-0.31,2.08,3.25,3.47,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,MDA-MB-468,8.35,6.77,-1.87,6.2,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,NCI-H226,10.19,8.53,6.21,6.67,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,NCI-H322M,-2.58,-3.83,-5.95,-5.95,antagonism,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,NCI-H460,-0.6,4.27,-0.78,4.17,antagonism,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,NCI-H522,4.31,2.61,3.62,4.16,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
tretinoin,sorafenib,NCIH23,7.7,4.88,3.33,3.33,synergy,sorafenib_tretinoin,CIDs00444795,CIDs00216239,5.250069686420879,0.1144474577525374,0.671993911719939,0.3485540334855403,0.1591898367501021,0.3676913227523339,0.007076616394012023,0.0029471058633099207,0.752442874290655,0.6028545992360931,0.03544931585882974,0.003004383285290124
